mrp;price;product_category;rating;review_count;Silk;Cotton;Modal;Nylon;Rayon;Spandex;Elastane;polyester;Viscose;Polyurethane
64;64;Collections;0;0;0;0;0;100;0;0;0;0;0;0
64;64;Collections;0;0;0;0;0;100;0;0;0;0;0;0
102;102;Collections;0;0;0;0;0;100;0;0;0;0;0;0
69;69;Collections;5;2;0;0;0;100;0;0;0;0;0;0
69;69;Collections;5;2;0;0;0;100;0;0;0;0;0;0
69;69;Collections;5;2;0;0;0;100;0;0;0;0;0;0
69;69;Collections;5;2;0;0;0;100;0;0;0;0;0;0
52;52;Bras-and-tops;0;0;0;0;0;90;0;10;0;0;0;0
34;34;Collections;0;0;0;0;0;100;0;0;0;0;0;0
66;66;Bras-and-tops;0;0;0;0;0;72;0;28;0;0;0;0
68;68;Collections;0;0;0;0;0;89;0;11;0;0;0;0
34;34;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
44;44;Panties;0;0;0;0;0;100;0;0;0;0;0;0
31;31;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
31;31;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
31;31;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
35;35;Panties;5;1;0;0;0;90;0;10;0;0;0;0
35;35;Panties;5;1;0;0;0;90;0;10;0;0;0;0
35;35;Panties;5;1;0;0;0;90;0;10;0;0;0;0
35;35;Panties;5;1;0;0;0;90;0;10;0;0;0;0
35;35;Panties;5;1;0;0;0;90;0;10;0;0;0;0
35;35;Panties;5;1;0;0;0;90;0;10;0;0;0;0
35;35;Panties;5;1;0;0;0;90;0;10;0;0;0;0
38;38;Thongs;0;0;0;0;0;71;15;14;0;0;0;0
53;53;Bras-and-tops;0;0;0;0;0;0;95;5;0;0;0;0
64;64;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
64;64;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
64;64;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
64;64;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
64;64;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
64;64;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
64;64;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
64;64;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
64;64;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
64;64;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
64;64;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
64;64;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
89;89;Collections;0;0;0;0;0;100;0;0;0;0;0;0
89;89;Collections;0;0;0;0;0;100;0;0;0;0;0;0
89;89;Collections;0;0;0;0;0;100;0;0;0;0;0;0
30;30;Panties;5;2;0;0;0;100;0;0;0;0;0;0
30;30;Panties;5;2;0;0;0;100;0;0;0;0;0;0
30;30;Panties;5;2;0;0;0;100;0;0;0;0;0;0
30;30;Panties;5;2;0;0;0;100;0;0;0;0;0;0
30;30;Panties;5;2;0;0;0;100;0;0;0;0;0;0
30;30;Panties;5;2;0;0;0;100;0;0;0;0;0;0
30;30;Panties;5;2;0;0;0;100;0;0;0;0;0;0
30;30;Panties;5;2;0;0;0;100;0;0;0;0;0;0
30;30;Panties;5;2;0;0;0;100;0;0;0;0;0;0
30;30;Panties;5;2;0;0;0;100;0;0;0;0;0;0
30;30;Panties;5;2;0;0;0;100;0;0;0;0;0;0
30;30;Panties;5;2;0;0;0;100;0;0;0;0;0;0
30;30;Panties;5;2;0;0;0;100;0;0;0;0;0;0
19;19;Thongs;0;0;0;0;0;88;0;12;0;0;0;0
19;19;Thongs;0;0;0;0;0;88;0;12;0;0;0;0
19;19;Thongs;0;0;0;0;0;88;0;12;0;0;0;0
56;56;Collections;0;0;0;0;0;89;0;11;0;0;0;0
64;64;Collections;0;0;0;0;0;100;0;0;0;0;0;0
64;64;Collections;0;0;0;0;0;100;0;0;0;0;0;0
64;64;Collections;0;0;0;0;0;100;0;0;0;0;0;0
64;64;Collections;0;0;0;0;0;100;0;0;0;0;0;0
64;64;Collections;0;0;0;0;0;100;0;0;0;0;0;0
64;64;Collections;0;0;0;0;0;100;0;0;0;0;0;0
64;64;Collections;0;0;0;0;0;100;0;0;0;0;0;0
64;64;Collections;0;0;0;0;0;100;0;0;0;0;0;0
64;64;Collections;0;0;0;0;0;100;0;0;0;0;0;0
64;64;Collections;0;0;0;0;0;100;0;0;0;0;0;0
64;64;Collections;0;0;0;0;0;100;0;0;0;0;0;0
64;64;Collections;0;0;0;0;0;100;0;0;0;0;0;0
25;25;Collections;0;0;0;0;0;100;0;0;0;0;0;0
94;94;Lingerie;0;0;0;0;0;0;90;10;0;0;0;0
94;94;Lingerie;0;0;0;0;0;0;90;10;0;0;0;0
22;22;Collections;4;3;0;0;0;72;0;28;0;0;0;0
22;22;Collections;4;3;0;0;0;72;0;28;0;0;0;0
22;22;Collections;4;3;0;0;0;72;0;28;0;0;0;0
22;22;Collections;4;3;0;0;0;72;0;28;0;0;0;0
22;22;Collections;4;3;0;0;0;72;0;28;0;0;0;0
22;22;Collections;4;3;0;0;0;72;0;28;0;0;0;0
22;22;Collections;4;3;0;0;0;72;0;28;0;0;0;0
22;22;Collections;4;3;0;0;0;72;0;28;0;0;0;0
22;22;Collections;4;3;0;0;0;72;0;28;0;0;0;0
22;22;Collections;4;3;0;0;0;72;0;28;0;0;0;0
22;22;Collections;4;3;0;0;0;72;0;28;0;0;0;0
22;22;Collections;4;3;0;0;0;72;0;28;0;0;0;0
22;22;Collections;4;3;0;0;0;72;0;28;0;0;0;0
22;22;Collections;4;3;0;0;0;72;0;28;0;0;0;0
34;34;Panties;0;0;0;0;0;100;0;0;0;0;0;0
34;34;Panties;0;0;0;0;0;100;0;0;0;0;0;0
34;34;Panties;0;0;0;0;0;100;0;0;0;0;0;0
39;39;Collections;0;0;0;0;0;100;0;0;0;0;0;0
108;108;Collections;0;0;0;0;0;89;0;11;0;0;0;0
45;45;Collections;0;0;0;0;0;72;0;28;0;0;0;0
56;56;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
62;62;Collections;0;0;0;0;0;79;0;21;0;0;0;0
35;35;Panties;0;0;0;35;0;0;0;0;0;65;0;0
15;15;Bras-and-tops;0;0;0;0;0;0;0;0;0;100;0;0
14;14;Lingerie;0;0;0;0;0;100;0;0;0;0;0;0
32;32;Collections;0;0;0;0;0;100;0;0;0;0;0;0
32;32;Collections;0;0;0;0;0;100;0;0;0;0;0;0
54;54;Thongs;0;0;0;96;0;0;0;4;0;0;0;0
35;35;Collections;5;1;0;0;0;90;0;10;0;0;0;0
35;35;Collections;5;1;0;0;0;90;0;10;0;0;0;0
35;35;Collections;5;1;0;0;0;90;0;10;0;0;0;0
35;35;Collections;5;1;0;0;0;90;0;10;0;0;0;0
35;35;Collections;5;1;0;0;0;90;0;10;0;0;0;0
35;35;Collections;5;1;0;0;0;90;0;10;0;0;0;0
35;35;Collections;5;1;0;0;0;90;0;10;0;0;0;0
36;36;Collections;3;1;0;0;0;82;0;18;0;0;0;0
36;36;Collections;3;1;0;0;0;82;0;18;0;0;0;0
39;39;Collections;0;0;0;0;0;100;0;0;0;0;0;0
28;28;Collections;0;0;0;0;0;79;0;21;0;0;0;0
102;68.99;Collections;0;0;0;0;0;91;0;9;0;0;0;0
102;68.99;Collections;0;0;0;0;0;91;0;9;0;0;0;0
39;39;Collections;0;0;0;0;0;100;0;0;0;0;0;0
35;35;Collections;0;0;0;0;0;100;0;0;0;0;0;0
10;10;Lingerie;0;0;0;0;0;88;0;12;0;0;0;0
34;34;Collections;0;0;0;0;0;72;0;28;0;0;0;0
41;41;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
92;92;Collections;0;0;0;0;0;95;0;5;0;0;0;0
92;92;Collections;0;0;0;0;0;95;0;5;0;0;0;0
54;54;Collections;0;0;0;0;0;89;0;11;0;0;0;0
54;54;Collections;0;0;0;0;0;89;0;11;0;0;0;0
54;54;Collections;0;0;0;0;0;89;0;11;0;0;0;0
74;74;Lingerie;0;0;0;0;0;100;0;0;0;0;0;0
74;74;Lingerie;0;0;0;0;0;100;0;0;0;0;0;0
39;39;Collections;0;0;0;0;0;79;0;21;0;0;0;0
100;100;Thongs;5;1;0;0;0;100;0;0;0;0;0;0
38;38;Collections;0;0;0;0;0;75;25;0;0;0;0;0
105;105;Collections;0;0;0;0;0;100;0;0;0;0;0;0
38;38;Collections;0;0;0;0;0;71;15;14;0;0;0;0
79;79;Lingerie;0;0;0;0;0;100;0;0;0;0;0;0
79;79;Lingerie;0;0;0;0;0;100;0;0;0;0;0;0
79;79;Lingerie;0;0;0;0;0;100;0;0;0;0;0;0
72;72;Collections;0;0;0;0;0;100;0;0;0;0;0;0
36;36;Panties;0;0;0;0;0;89;0;11;0;0;0;0
40;40;Collections;0;0;0;0;0;100;0;0;0;0;0;0
88;88;Collections;0;0;0;0;0;100;0;0;0;0;0;0
88;88;Collections;0;0;0;0;0;100;0;0;0;0;0;0
22;22;Collections;5;1;0;0;0;0;95;5;0;0;0;0
22;22;Collections;5;1;0;0;0;0;95;5;0;0;0;0
22;22;Collections;5;1;0;0;0;0;95;5;0;0;0;0
22;22;Collections;5;1;0;0;0;0;95;5;0;0;0;0
22;22;Collections;5;1;0;0;0;0;95;5;0;0;0;0
26;26;Thongs;0;0;0;0;0;75;25;0;0;0;0;0
24;24;Collections;0;0;0;0;0;100;0;0;0;0;0;0
39;39;Panties;0;0;0;0;0;100;0;0;0;0;0;0
60;60;Collections;0;0;0;0;0;72;0;28;0;0;0;0
36;36;Panties;0;0;0;0;0;89;0;11;0;0;0;0
53;53;Collections;0;0;0;0;95;0;0;5;0;0;0;0
53;53;Collections;0;0;0;0;95;0;0;5;0;0;0;0
53;53;Collections;0;0;0;0;95;0;0;5;0;0;0;0
53;53;Collections;0;0;0;0;95;0;0;5;0;0;0;0
39;39;Collections;0;0;0;0;0;0;0;0;0;100;0;0
60;60;Collections;0;0;0;0;0;100;0;0;0;0;0;0
23;23;Thongs;5;10;0;0;0;79;0;21;0;0;0;0
23;23;Thongs;5;10;0;0;0;79;0;21;0;0;0;0
23;23;Thongs;5;10;0;0;0;79;0;21;0;0;0;0
23;23;Thongs;5;10;0;0;0;79;0;21;0;0;0;0
23;23;Thongs;5;10;0;0;0;79;0;21;0;0;0;0
23;23;Thongs;5;10;0;0;0;79;0;21;0;0;0;0
23;23;Thongs;5;10;0;0;0;79;0;21;0;0;0;0
23;23;Thongs;5;10;0;0;0;79;0;21;0;0;0;0
23;23;Thongs;5;10;0;0;0;79;0;21;0;0;0;0
23;23;Thongs;5;10;0;0;0;79;0;21;0;0;0;0
23;23;Thongs;5;10;0;0;0;79;0;21;0;0;0;0
23;23;Thongs;5;10;0;0;0;79;0;21;0;0;0;0
82;82;Bras-and-tops;0;0;0;0;0;100;0;0;0;0;0;0
82;82;Bras-and-tops;0;0;0;0;0;100;0;0;0;0;0;0
25;25;Thongs;0;0;0;100;0;0;0;0;0;0;0;0
42;42;Panties;0;0;0;0;0;100;0;0;0;0;0;0
32;32;Collections;0;0;0;0;0;100;0;0;0;0;0;0
32;32;Collections;0;0;0;0;0;100;0;0;0;0;0;0
32;32;Collections;0;0;0;0;0;100;0;0;0;0;0;0
39;39;Collections;0;0;0;0;0;100;0;0;0;0;0;0
45;45;Collections;0;0;0;0;0;72.5;0;27.5;0;0;0;0
94;94;Collections;0;0;0;0;100;0;0;0;0;0;0;0
94;94;Collections;0;0;0;0;100;0;0;0;0;0;0;0
83;83;Collections;0;0;0;100;0;0;0;0;0;0;0;0
43;43;Panties;0;0;0;0;0;77;0;0;19;0;4;0
23;23;Thongs;0;0;0;0;0;0;90;10;0;0;0;0
90;90;Thongs;5;1;0;0;0;100;0;0;0;0;0;0
90;90;Thongs;5;1;0;0;0;100;0;0;0;0;0;0
90;90;Thongs;5;1;0;0;0;100;0;0;0;0;0;0
90;90;Thongs;5;1;0;0;0;100;0;0;0;0;0;0
90;90;Thongs;5;1;0;0;0;100;0;0;0;0;0;0
90;90;Thongs;5;1;0;0;0;100;0;0;0;0;0;0
96;96;Lingerie;0;0;0;0;0;90;0;10;0;0;0;0
96;96;Lingerie;0;0;0;0;0;90;0;10;0;0;0;0
28;28;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
28;28;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
28;28;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
34;34;Panties;0;0;0;0;0;100;0;0;0;0;0;0
34;34;Panties;0;0;0;0;0;100;0;0;0;0;0;0
30;30;Collections;0;0;0;0;0;100;0;0;0;0;0;0
30;30;Collections;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Collections;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Collections;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Collections;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Collections;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Collections;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Collections;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Collections;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Collections;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Collections;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Collections;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Collections;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Collections;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Collections;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Collections;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Collections;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Collections;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Collections;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Collections;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Collections;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Collections;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Collections;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Collections;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Collections;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Collections;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Collections;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Collections;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Collections;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Collections;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Collections;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Collections;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Collections;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Collections;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Collections;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Collections;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Collections;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Collections;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Collections;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Collections;0;0;0;0;0;100;0;0;0;0;0;0
82;82;Bras-and-tops;0;0;0;0;0;100;0;0;0;0;0;0
25;25;Collections;0;0;0;0;0;90;0;10;0;0;0;0
41;41;Panties;0;0;0;0;0;100;0;0;0;0;0;0
25;25;Collections;0;0;0;0;0;90;0;10;0;0;0;0
35;35;Thongs;0;0;0;0;0;79;0;21;0;0;0;0
35;35;Thongs;0;0;0;0;0;79;0;21;0;0;0;0
25;25;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
54;54;Collections;0;0;0;0;0;100;0;0;0;0;0;0
38;25.99;Collections;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
52;52;Bras-and-tops;0;0;0;0;0;82;0;18;0;0;0;0
52;52;Bras-and-tops;0;0;0;0;0;82;0;18;0;0;0;0
23;23;Collections;0;0;0;0;0;75;25;0;0;0;0;0
30;30;Thongs;3;1;0;0;0;82;6;12;0;0;0;0
98;98;Lingerie;0;0;0;35;0;0;0;0;0;65;0;0
23;23;Collections;0;0;0;0;0;75;25;0;0;0;0;0
23;23;Collections;0;0;0;0;0;75;25;0;0;0;0;0
23;23;Collections;0;0;0;0;0;75;25;0;0;0;0;0
78;78;Collections;0;0;0;0;0;0;90;10;0;0;0;0
78;78;Collections;0;0;0;0;0;0;90;10;0;0;0;0
42;42;Collections;5;4;0;0;0;0;90;10;0;0;0;0
42;42;Collections;5;4;0;0;0;0;90;10;0;0;0;0
42;42;Collections;5;4;0;0;0;0;90;10;0;0;0;0
18;18;Collections;5;2;0;96;0;0;0;4;0;0;0;0
18;18;Collections;5;2;0;96;0;0;0;4;0;0;0;0
18;18;Collections;5;2;0;96;0;0;0;4;0;0;0;0
18;18;Collections;5;2;0;96;0;0;0;4;0;0;0;0
79;79;Collections;0;0;0;0;0;100;0;0;0;0;0;0
79;79;Collections;0;0;0;0;0;100;0;0;0;0;0;0
78;78;Bras-and-tops;0;0;0;0;0;100;0;0;0;0;0;0
78;78;Bras-and-tops;0;0;0;0;0;100;0;0;0;0;0;0
86;86;Collections;0;0;0;0;0;75;25;0;0;0;0;0
50;50;Bras-and-tops;0;0;0;0;0;92;0;8;0;0;0;0
615;615;Collections;0;0;0;0;0;100;0;0;0;0;0;0
160;160;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
160;160;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
60;60;Bras-and-tops;0;0;0;0;0;0;94;6;0;0;0;0
60;60;Bras-and-tops;0;0;0;0;0;0;94;6;0;0;0;0
60;60;Bras-and-tops;0;0;0;0;0;0;94;6;0;0;0;0
32;32;Collections;0;0;0;0;0;89;0;11;0;0;0;0
15;15;Bras-and-tops;0;0;0;0;0;0;0;0;0;100;0;0
49;49;Lingerie;0;0;0;0;0;90;0;10;0;0;0;0
108;108;Collections;0;0;0;0;0;100;0;0;0;0;0;0
22;22;Collections;0;0;0;0;0;77;0;18;0;5;0;0
29;29;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
78;78;Lingerie;0;0;0;0;0;100;0;0;0;0;0;0
78;78;Lingerie;0;0;0;0;0;100;0;0;0;0;0;0
78;78;Lingerie;0;0;0;0;0;100;0;0;0;0;0;0
118;118;Lingerie;0;0;0;0;0;89;0;11;0;0;0;0
39;25.99;Panties;0;0;0;0;0;100;0;0;0;0;0;0
39;25.99;Panties;0;0;0;0;0;100;0;0;0;0;0;0
79;79;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
25;25;Collections;0;0;0;0;0;100;0;0;0;0;0;0
79;43.99;Lingerie;0;0;0;35;0;0;0;10;0;50;0;5
25;25;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
22;22;Collections;0;0;0;0;0;0;95;5;0;0;0;0
22;22;Collections;0;0;0;0;0;0;95;5;0;0;0;0
22;22;Collections;0;0;0;0;0;0;95;5;0;0;0;0
22;22;Collections;0;0;0;0;0;0;95;5;0;0;0;0
22;22;Collections;0;0;0;0;0;0;95;5;0;0;0;0
20;20;Collections;0;0;0;0;0;77;0;18;0;5;0;0
18;18;Collections;0;0;0;0;0;88;0;12;0;0;0;0
18;18;Collections;0;0;0;0;0;88;0;12;0;0;0;0
18;18;Collections;0;0;0;0;0;88;0;12;0;0;0;0
60;60;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
60;60;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
60;60;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
40;40;Collections;0;0;0;0;0;100;0;0;0;0;0;0
40;40;Collections;0;0;0;0;0;100;0;0;0;0;0;0
15;15;Lingerie;0;0;0;0;0;0;0;0;0;100;0;0
30;30;Collections;0;0;0;0;0;95;0;5;0;0;0;0
30;30;Collections;0;0;0;0;0;95;0;5;0;0;0;0
39;39;Panties;0;0;0;0;0;100;0;0;0;0;0;0
39;39;Collections;0;0;0;0;0;100;0;0;0;0;0;0
31;31;Collections;0;0;0;0;0;100;0;0;0;0;0;0
31;31;Collections;0;0;0;0;0;100;0;0;0;0;0;0
31;31;Collections;0;0;0;0;0;100;0;0;0;0;0;0
34;34;Collections;0;0;0;0;0;100;0;0;0;0;0;0
23;23;Collections;0;0;0;0;0;89;0;11;0;0;0;0
72;72;Collections;0;0;0;0;0;0;95;5;0;0;0;0
59;59;Bras-and-tops;0;0;0;0;0;82;6;12;0;0;0;0
20;20;Lingerie;0;0;0;0;0;0;0;0;0;100;0;0
98;98;Collections;0;0;0;0;0;0;95;5;0;0;0;0
24;24;Collections;0;0;0;0;0;100;0;0;0;0;0;0
37;37;Collections;0;0;0;0;0;100;0;0;0;0;0;0
25;25;Collections;0;0;0;0;0;100;0;0;0;0;0;0
32;32;Panties;0;0;0;96;0;0;0;4;0;0;0;0
32;32;Panties;0;0;0;96;0;0;0;4;0;0;0;0
32;32;Panties;0;0;0;96;0;0;0;4;0;0;0;0
32;32;Panties;0;0;0;96;0;0;0;4;0;0;0;0
68;68;Collections;5;1;0;0;0;100;0;0;0;0;0;0
25;25;Collections;0;0;0;0;0;90;0;10;0;0;0;0
83;83;Collections;0;0;0;0;0;95;0;5;0;0;0;0
39;39;Panties;0;0;0;0;0;0;0;0;0;100;0;0
30;30;Panties;0;0;0;0;0;89;0;11;0;0;0;0
30;30;Panties;0;0;0;0;0;89;0;11;0;0;0;0
30;30;Panties;0;0;0;0;0;89;0;11;0;0;0;0
25;25;Collections;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Thongs;5;2;0;0;0;100;0;0;0;0;0;0
20;20;Thongs;5;2;0;0;0;100;0;0;0;0;0;0
20;20;Thongs;5;2;0;0;0;100;0;0;0;0;0;0
30;30;Collections;5;6;0;0;0;100;0;0;0;0;0;0
30;30;Collections;5;6;0;0;0;100;0;0;0;0;0;0
30;30;Collections;5;6;0;0;0;100;0;0;0;0;0;0
30;30;Collections;5;6;0;0;0;100;0;0;0;0;0;0
30;30;Collections;5;6;0;0;0;100;0;0;0;0;0;0
30;30;Collections;5;6;0;0;0;100;0;0;0;0;0;0
30;30;Collections;5;6;0;0;0;100;0;0;0;0;0;0
30;30;Collections;5;6;0;0;0;100;0;0;0;0;0;0
30;30;Collections;5;6;0;0;0;100;0;0;0;0;0;0
30;30;Collections;5;6;0;0;0;100;0;0;0;0;0;0
30;30;Collections;5;6;0;0;0;100;0;0;0;0;0;0
30;30;Collections;5;6;0;0;0;100;0;0;0;0;0;0
30;30;Collections;5;6;0;0;0;100;0;0;0;0;0;0
36;36;Collections;0;0;0;0;0;89;0;11;0;0;0;0
158;158;Collections;0;0;0;100;0;0;0;0;0;0;0;0
112;112;Collections;0;0;0;0;0;0;90;10;0;0;0;0
112;112;Collections;0;0;0;0;0;0;90;10;0;0;0;0
57;57;Collections;0;0;0;0;0;100;0;0;0;0;0;0
34;22.99;Collections;0;0;0;0;0;100;0;0;0;0;0;0
48;48;Panties;0;0;0;0;0;75;25;0;0;0;0;0
41;41;Collections;0;0;0;0;0;90;0;10;0;0;0;0
25;25;Collections;0;0;0;0;0;90;0;10;0;0;0;0
24;24;Collections;0;0;0;96;0;0;0;4;0;0;0;0
24;24;Collections;0;0;0;96;0;0;0;4;0;0;0;0
24;24;Collections;0;0;0;96;0;0;0;4;0;0;0;0
24;24;Collections;0;0;0;96;0;0;0;4;0;0;0;0
24;24;Collections;0;0;0;96;0;0;0;4;0;0;0;0
24;24;Collections;0;0;0;96;0;0;0;4;0;0;0;0
24;24;Collections;0;0;0;96;0;0;0;4;0;0;0;0
24;24;Collections;0;0;0;96;0;0;0;4;0;0;0;0
24;24;Collections;0;0;0;96;0;0;0;4;0;0;0;0
29;29;Collections;0;0;0;0;0;100;0;0;0;0;0;0
30;30;Thongs;0;0;0;35;0;0;0;0;0;65;0;0
25;25;Thongs;0;0;0;0;0;90;0;10;0;0;0;0
20;20;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
20;20;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
28;28;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
28;28;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
28;28;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
72;72;Bras-and-tops;0;0;0;0;0;0;0;0;0;100;0;0
32;32;Panties;0;0;0;0;0;75;25;0;0;0;0;0
24;24;Collections;0;0;0;0;0;88;0;12;0;0;0;0
45;45;Lingerie;5;1;0;0;0;72;0;28;0;0;0;0
32;32;Collections;0;0;0;0;0;100;0;0;0;0;0;0
25;25;Collections;0;0;0;0;0;90;0;10;0;0;0;0
24;24;Thongs;0;0;0;0;0;100;0;0;0;0;0;0
39;39;Panties;0;0;0;0;0;100;0;0;0;0;0;0
96;96;Lingerie;0;0;0;0;0;100;0;0;0;0;0;0
90;90;Collections;5;1;0;0;0;100;0;0;0;0;0;0
90;90;Collections;5;1;0;0;0;100;0;0;0;0;0;0
90;90;Collections;5;1;0;0;0;100;0;0;0;0;0;0
